Algorithm, Stable, Sorted, Size, Complexity, DegreeSorted
HeapSort,false,true,72000,64676780,PARTIALLY_SORTED
HeapSort,false,true,72500,65561018,PARTIALLY_SORTED
HeapSort,false,true,73000,66451256,PARTIALLY_SORTED
HeapSort,false,true,73500,67347494,PARTIALLY_SORTED
HeapSort,false,true,74000,68249732,PARTIALLY_SORTED
HeapSort,false,true,74500,69157970,PARTIALLY_SORTED
HeapSort,false,true,75000,70072208,PARTIALLY_SORTED
HeapSort,false,true,75500,70992446,PARTIALLY_SORTED
HeapSort,false,true,76000,71918684,PARTIALLY_SORTED
HeapSort,false,true,76500,72850922,PARTIALLY_SORTED
HeapSort,false,true,77000,73789160,PARTIALLY_SORTED
HeapSort,false,true,77500,74733398,PARTIALLY_SORTED
HeapSort,false,true,78000,75683636,PARTIALLY_SORTED
HeapSort,false,true,78500,76639874,PARTIALLY_SORTED
HeapSort,false,true,79000,77602112,PARTIALLY_SORTED
HeapSort,false,true,79500,78570350,PARTIALLY_SORTED
HeapSort,false,true,80000,79544588,PARTIALLY_SORTED
HeapSort,false,true,80500,80524826,PARTIALLY_SORTED
HeapSort,false,true,81000,81511064,PARTIALLY_SORTED
HeapSort,false,true,81500,82503302,PARTIALLY_SORTED
HeapSort,false,true,82000,83501540,PARTIALLY_SORTED
HeapSort,false,true,82500,84505778,PARTIALLY_SORTED
HeapSort,false,true,83000,85516016,PARTIALLY_SORTED
HeapSort,false,true,83500,86532254,PARTIALLY_SORTED
HeapSort,false,true,84000,87554492,PARTIALLY_SORTED
HeapSort,false,true,84500,88582730,PARTIALLY_SORTED
HeapSort,false,true,85000,89616968,PARTIALLY_SORTED
HeapSort,false,true,85500,90657206,PARTIALLY_SORTED
HeapSort,false,true,86000,91703444,PARTIALLY_SORTED
HeapSort,false,true,86500,92755682,PARTIALLY_SORTED
HeapSort,false,true,87000,93813920,PARTIALLY_SORTED
HeapSort,false,true,87500,94878158,PARTIALLY_SORTED
HeapSort,false,true,88000,95948396,PARTIALLY_SORTED
HeapSort,false,true,88500,97024634,PARTIALLY_SORTED
HeapSort,false,true,89000,98106872,PARTIALLY_SORTED
HeapSort,false,true,89500,99195110,PARTIALLY_SORTED
HeapSort,false,true,90000,100289348,PARTIALLY_SORTED
HeapSort,false,true,90500,101389586,PARTIALLY_SORTED
HeapSort,false,true,91000,102495824,PARTIALLY_SORTED
HeapSort,false,true,91500,103608062,PARTIALLY_SORTED
HeapSort,false,true,92000,104726300,PARTIALLY_SORTED
HeapSort,false,true,92500,105850538,PARTIALLY_SORTED
HeapSort,false,true,93000,106980776,PARTIALLY_SORTED
HeapSort,false,true,93500,108117014,PARTIALLY_SORTED
HeapSort,false,true,94000,109259252,PARTIALLY_SORTED
HeapSort,false,true,94500,110407490,PARTIALLY_SORTED
HeapSort,false,true,95000,111561728,PARTIALLY_SORTED
HeapSort,false,true,95500,112721966,PARTIALLY_SORTED
HeapSort,false,true,96000,113888204,PARTIALLY_SORTED
HeapSort,false,true,96500,115060442,PARTIALLY_SORTED
HeapSort,false,true,97000,116238680,PARTIALLY_SORTED
HeapSort,false,true,97500,117422918,PARTIALLY_SORTED
HeapSort,false,true,98000,118613156,PARTIALLY_SORTED
HeapSort,false,true,98500,119809394,PARTIALLY_SORTED
HeapSort,false,true,99000,121011632,PARTIALLY_SORTED
HeapSort,false,true,99500,122219870,PARTIALLY_SORTED
HeapSort,false,true,100000,123434108,PARTIALLY_SORTED
